"PROVIDER_ID","Std_Outcomes_Mortality_score","Outcomes_Mortality_cnt","Std_Outcomes_Safety_score","Outcomes_Safety_cnt","Std_Outcomes_Readmission_score","Outcomes_Readmission_cnt","Std_PatientExp_score","Patient_Experience_cnt","Std_Process_score","Process_cnt","std_weight_Mortality","std_weight_Safety","std_weight_Readmission","std_weight_PatientExperience","std_weight_Process","weight_Outcomes_Mortality","weight_Outcomes_Safety","weight_Outcomes_Readmission","weight_PatientExperience","weight_Process","summary_score","Total_measure_group_cnt","MortSafe_Group_cnt","report_indicator","cnt_grp","star"
"021311",0.823730969778468,3,1.01879362913426,2,-0.178396274916096,6,0.291850985786485,15,-0.675536757901961,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.34925103720405,4,1,1,"2) # of groups=4",4
"021312",0.529031812383376,3,NA,0,-2.06427647964311,3,NA,0,-1.49779783195661,1,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.92408851184274,2,1,0,"",NA
"021313",0.218510226207497,2,NA,0,0.0680863005398896,4,1.53973454634009,10,0.111862486472312,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.532328633917849,3,0,0,"",NA
"021314",-0.434851611394433,4,NA,0,0.281968916345113,4,NA,0,0.325593908263706,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.00970906442998984,3,1,1,"1) # of groups=3",3
"030002",1.13942759536344,8,-0.290443551468321,7,0.33341290857487,10,-0.614390862589866,15,-0.887036161608489,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0185170003806084,5,2,1,"3) # of groups=5",3
"030006",-0.877006937704561,8,-0.195404315485572,8,-0.0958439236700065,11,-0.608081689969032,15,0.243514327732346,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.361572391374536,5,2,1,"3) # of groups=5",2
"030007",0.0165582326023309,6,0.530387997472275,4,0.790783106045806,9,-0.131597493360408,15,-0.112213585005018,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.251883375206599,5,2,1,"3) # of groups=5",4
"030010",-0.0465116142381782,8,-0.00599236646342757,5,0.165110061786675,8,-2.17110395219495,15,-0.0817881101660778,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.462684104864103,5,2,1,"3) # of groups=5",2
"030011",-0.089960020285408,7,0.914793775066752,7,0.530436325271423,8,-2.43006134318227,15,0.260313158737605,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.205216498839978,5,2,1,"3) # of groups=5",3
"030012",-1.2743226708701,8,0.257289390343623,7,0.0323142005607867,11,-0.711200180006034,15,-0.366053719625106,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.417028683548792,5,2,1,"3) # of groups=5",2
"030013",-1.51866367986322,8,-0.0547370227107685,8,0.173704801265418,11,-0.968281399738821,15,-0.0899169255114275,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.531745037291798,5,2,1,"3) # of groups=5",2
"030014",0.543094020316012,7,-0.30308585833051,8,0.665992175641697,10,-0.411499755450609,15,-0.638600252869993,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0321580977344506,5,2,1,"3) # of groups=5",3
"030016",0.20642355249209,6,-0.209722083382159,6,-1.25406866799625,7,-0.713969329923775,15,0.7287610076846,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.346242715416069,5,2,1,"3) # of groups=5",2
"030022",0.0572887817286307,4,-0.233871101206021,6,-3.34559511908202,3,-0.685852085787132,15,1.43839918767511,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.753158592835226,5,2,1,"3) # of groups=5",1
"030023",-0.143543664372724,8,0.684855295136318,7,0.235016217856289,11,-0.495968966460799,15,0.433658549091609,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.113717979965992,5,2,1,"3) # of groups=5",4
"030024",0.947273014623555,8,-0.0984122382886015,6,0.026585992774028,10,-0.122724736678644,15,-0.239213643352212,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.136893209932409,5,2,1,"3) # of groups=5",4
"030030",0.240111469030149,4,0.540283628730274,6,-0.0548749242521359,5,-2.79029230396189,15,-0.199401503042213,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.478178049064858,5,2,1,"3) # of groups=5",2
"030036",0.25323250561469,8,0.293884177340585,7,-0.220799086355903,10,-0.0884096973189294,15,0.83760401148352,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.15285221921972,5,2,1,"3) # of groups=5",4
"030037",0.395787967180062,1,0.770587280664686,2,0.0624978753376606,2,-2.48479209932727,5,-0.504406502131684,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.336830955007672,2,0,0,"",NA
"030038",0.0762437204628273,7,-0.279893362253937,7,0.156366548437822,8,-0.0799113310348688,15,-0.416275253604401,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0779358037979225,5,2,1,"3) # of groups=5",3
"030043",-0.360922251923446,6,0.555214303088886,5,-0.748246488739538,8,-0.55454664975226,15,-0.820286269944857,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.342304591605182,5,2,1,"3) # of groups=5",2
"030055",0.278249304449989,7,0.424417978130864,6,0.655862741458988,9,-0.574977045646984,15,-1.37869593418869,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.00693814314378574,5,2,1,"3) # of groups=5",3
"030061",0.158852598725669,8,-0.195042932804385,7,-0.0591881039564874,9,-0.890460191448195,15,0.47505751450883,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.159877596745288,5,2,1,"3) # of groups=5",3
"030062",0.891378709994696,7,-0.369478940769777,6,0.95416742986918,10,-0.476965144040761,15,-0.0885506517706808,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.209176373899253,5,2,1,"3) # of groups=5",4
"030064",0.567390396850468,8,0.055607716606127,7,0.605028429109273,10,-0.98301483508002,15,-0.793956323094104,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0413721831244059,5,2,1,"3) # of groups=5",3
"030065",-0.0286789407118893,8,-0.0796228220543858,7,-0.329296756923207,8,-1.6871873879523,15,0.0778724553276035,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.45810820504188,5,2,1,"3) # of groups=5",2
"030069",-0.195444485417912,8,0.928064180109383,5,0.0209286866896448,11,-1.44188860261648,15,-0.622982853074295,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.226192791040696,5,2,1,"3) # of groups=5",3
"030071",-0.319605143687242,2,-0.72531059546794,2,-0.963420233736439,3,-1.00160149897195,15,-2.1407788861756,3,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.919079710151058,3,0,0,"",NA
"030073",1.14605732424476,2,-1.04315961733632,2,1.45734548613026,2,-0.59068944549964,15,0.88682381559841,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.319720682330402,2,0,0,"",NA
"030078",0.153527455819019,1,-0.370582174800971,2,1.45864678275657,1,1.26603378661283,10,2.27496755446089,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.824673793620545,1,0,0,"",NA
"030083",-0.170829435033567,5,0.153426840161082,4,1.32249665696953,6,-1.4472130340737,15,0.272292435397045,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.00140891841278133,5,2,1,"3) # of groups=5",3
"030084",-0.029799985036426,2,0.0918754929504994,2,-1.81695949597133,3,NA,0,0.863039356065942,3,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,-0.362191993134209,2,0,0,"",NA
"030085",-0.741967385503163,8,0.600828247953705,8,0.365674747080926,11,-1.92746880021215,15,-1.23053752558425,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.52230980501986,5,2,1,"3) # of groups=5",2
"030087",0.452549760450136,8,-0.268335634578164,8,-0.176270150188018,11,-0.436875939907214,15,-0.307027717866082,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.131208358273047,5,2,1,"3) # of groups=5",3
"030088",-1.05116774401254,6,-0.0580341017544095,7,0.680895254057318,9,-1.82281307802152,15,0.191399990181854,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.472278328519031,5,2,1,"3) # of groups=5",2
"030089",0.55576232544403,8,0.130608117187823,7,0.416107548203612,10,-1.00152682931051,15,0.374573498604275,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0671580753680031,5,2,1,"3) # of groups=5",4
"030092",-0.29995887614728,8,-0.0363388677490524,7,-0.104974466464626,9,-0.290340167046486,15,-0.0736595185417227,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.169793865254644,5,2,1,"3) # of groups=5",3
"030093",0.298467220330851,7,0.365972293110884,8,-0.132518116039342,8,-0.927916436451403,15,-0.0726352504222101,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0958351386414474,5,2,1,"3) # of groups=5",3
"030094",-0.307318566498361,8,0.631610843881602,7,-0.130481602520317,9,-2.00237355995343,15,-0.175759808704371,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.418975011764436,5,2,1,"3) # of groups=5",2
"030101",-0.792816248780861,6,0.864899099947188,5,-0.690255092450522,8,-1.64889802906116,15,-0.100991396971238,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.510874427112527,5,2,1,"3) # of groups=5",2
"030103",2.71827297267546,8,-0.179233348275743,8,0.415309975976881,11,1.80927827042354,15,-1.56653595424145,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.860013817067056,5,2,1,"3) # of groups=5",5
"030105",-0.148260798773872,6,-0.208212925328858,4,0.204986166021007,6,-2.27309056685339,15,1.78498203603636,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.319209343161362,4,2,1,"2) # of groups=4",2
"030107",0.880308989902137,1,0.763741709842245,2,-1.00124522680856,3,1.44503158328249,15,0.411722312566107,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.508730829875962,2,0,0,"",NA
"030108",0.638048478541098,1,0.619721909984383,2,1.09310783795088,3,0.301086785413885,15,0.665183540623583,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.663254327490684,2,0,0,"",NA
"030110",-0.907223555490371,7,0.18954537798697,6,0.625307743817103,7,-2.228158260812,15,-0.563475341067698,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.578133353717749,5,2,1,"3) # of groups=5",2
"030111",1.1968606075974,5,0.120949272233204,6,0.828560519573213,6,-1.27304142624147,15,-0.809804888463522,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0949557874800937,5,2,1,"3) # of groups=5",4
"030112",0.638048478541098,1,-1.9628573031918,2,-3.01049138587879,3,1.23729720689109,15,2.05607220401397,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.434831996318772,2,0,0,"",NA
"030113",0.89925953797156,2,NA,0,-0.119941888783035,2,-0.481540569389159,10,1.07279043407811,3,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.249033089288761,2,0,0,"",NA
"030114",0.38576370172205,6,-0.056029274532285,5,0.981100739531588,8,-0.953852701798619,15,-0.86899200978961,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0257428988917517,5,2,1,"3) # of groups=5",3
"030115",0.47017074588066,8,0.0567561394681904,7,-0.0462520332875032,8,-0.130621906402198,15,-0.230592107820477,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0493405951065556,5,2,1,"3) # of groups=5",3
"030117",-0.696837134905832,5,-0.67530251135955,2,0.668844858207679,6,-0.733906188667485,15,-0.423574306270024,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.367013131631944,4,1,1,"2) # of groups=4",2
"030119",1.2169089008064,7,-0.154594557814404,8,0.586679044839793,10,0.143983124423017,15,0.788197101528384,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.489038484879463,5,2,1,"3) # of groups=5",5
"030121",-0.129709982961019,7,0.329092747691171,6,-0.578973485835169,8,-1.49127402071578,15,-1.17816271050416,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.552969768461075,5,2,1,"3) # of groups=5",2
"030122",0.336797946087733,6,-0.0729909606715251,7,-0.445492158089789,8,-0.00519499439514697,15,0.292369539648225,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.00602929199733317,5,2,1,"3) # of groups=5",3
"030123",1.50340311265634,7,0.226125306034199,7,0.503236515972216,8,0.629709286197962,15,-0.175622498263262,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.608669628797766,5,2,1,"3) # of groups=5",5
"03012F",1.55007194739111,5,0.251836682416089,4,1.61537513712277,6,-0.0474720591307739,10,-0.481278138188044,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.683605199133258,5,2,1,"3) # of groups=5",5
"030130",-0.131261892038122,4,0.391167825478872,4,-0.349842239269844,6,-0.172231291633173,15,0.106282700419977,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0449229473913015,5,2,1,"3) # of groups=5",3
"030134",1.55959877181563,3,NA,0,0.197574003271203,3,0.907101235205226,10,0.876936725237052,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.886375242682948,4,1,1,"2) # of groups=4",5
"030136",0.874731001841311,2,NA,0,1.2564623334842,2,NA,0,0.929974808678817,7,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,1.03653484073763,1,0,0,"",NA
"030138",-0.573254078264098,1,0.537117663495267,3,0.918399613582565,5,1.67381447102055,15,0.441827232009239,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.615356355204651,4,1,1,"2) # of groups=4",4
"030139",0.845581421531012,4,-0.024177687972455,3,0.896221587446123,5,0.909439814446332,15,1.2776959500899,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.731277843810011,5,2,1,"3) # of groups=5",5
"03013F",1.71391292029488,5,0.255990628611283,4,-0.108036930788343,6,0.418652166193946,10,1.08662341965653,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.632108942907372,5,2,1,"3) # of groups=5",5
"030146",0.650119409793361,4,-0.0178775602602027,6,-0.354781126016004,6,0.797957462532105,15,0.105106934110039,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.249204833024042,5,2,1,"3) # of groups=5",4
"030147",0.861186648911455,4,0.620563028339516,2,-1.02227210137083,5,-0.334230351294053,15,0.0236199956324128,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0303887888848289,4,1,1,"2) # of groups=4",3
"030148",0.287904354308283,6,0.017652039760921,3,0.121834167266543,6,-0.492873932492901,15,-0.351810748562352,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0566236314820561,5,2,1,"3) # of groups=5",3
"030152",NA,0,NA,0,-0.798671148347709,1,NA,0,0.709164963694274,3,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-0.266493697038774,1,0,0,"",NA
"030153",NA,0,NA,0,NA,0,NA,0,1.09871785816408,2,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,1.09871785816408,0,0,0,"",NA
"030154",-0.0973358935442875,2,NA,0,-0.328191461401529,2,NA,0,-0.867617574930415,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.353089512642374,1,0,0,"",NA
"030155",NA,0,NA,0,NA,0,NA,0,-4.20312310452944,1,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,-4.20312310452944,0,0,0,"",NA
"03033F",2.22687739793915,3,NA,0,0.191423214726271,4,1.30884862223739,10,0.521560733423833,3,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,1.13148733293523,4,1,1,"2) # of groups=4",5
"031300",1.21661808269406,2,NA,0,0.185950921755239,2,NA,0,0.233678523514775,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.601083221072534,1,0,0,"",NA
"031301",NA,0,NA,0,NA,0,NA,0,0.724391517583427,4,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,0.724391517583427,1,0,0,"",NA
"031302",NA,0,NA,0,0.238013079553492,2,NA,0,-0.0832330826343548,2,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.124632081134252,0,0,0,"",NA
"031304",NA,0,NA,0,NA,0,NA,0,1.22355235450916,6,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,1.22355235450916,1,0,0,"",NA
"031305",NA,0,NA,0,0.204581265476417,1,NA,0,NA,0,0.22,0.22,0.22,0.22,0.12,NA,NA,1,NA,NA,0.204581265476417,0,0,0,"",NA
"031308",NA,0,NA,0,NA,0,NA,0,-0.77730491860118,2,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,-0.77730491860118,0,0,0,"",NA
"031309",-0.707524446859049,2,NA,0,-4.01515620160493,2,NA,0,1.09176067284224,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-1.62139011057323,1,0,0,"",NA
"031311",-0.612435152279499,2,NA,0,-0.932355571779752,3,NA,0,0.647347120888203,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.468164829975805,2,0,0,"",NA
"031312",-1.05777510098618,1,NA,0,0.706207472388479,1,0.944686983132014,5,0.467443722911492,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.239204493265292,2,0,0,"",NA
"031313",NA,0,NA,0,NA,0,0.672536728617138,5,1.86836772608422,6,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,0.647058823529412,0.352941176470588,1.09459472772317,2,0,0,"",NA
"031314",0.0406370581205967,5,NA,0,-1.27832826611854,9,-0.217007189535122,10,0.859898182572759,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.27800751993403,4,1,1,"2) # of groups=4",2
"031315",-0.173946351876474,2,NA,0,-0.722128145085056,3,1.07217113932742,10,-0.854508616250298,4,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.081794580294282,3,0,0,"",NA
"031317",-1.86712543096919,3,NA,0,0.199279119653038,5,NA,0,-1.78642229601567,3,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-1.03803011430613,3,1,1,"1) # of groups=3",2
"031318",-0.311548892398984,5,1.15927422234555,1,0.440716930789269,6,0.148247392541605,10,-0.0165720958492799,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.314083072219123,4,1,1,"2) # of groups=4",4
"031319",-0.0887330555420189,1,0.713675579428008,1,0.444824436902087,4,1.13447986764304,10,0.0977468473393652,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.496663923935569,3,0,0,"",NA
"031320",0.880308989902137,1,NA,0,-0.798671148347709,1,NA,0,-1.41749779769761,2,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.271677518895963,0,0,0,"",NA
"040001",-0.536548334633993,3,-0.523290591549428,3,0.414984843766513,5,0.38083237049344,15,-0.418813697424868,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.108342420314147,5,2,1,"3) # of groups=5",3
"040002",0.210477541783123,4,-0.455942775278934,2,0.504652179658359,6,0.520091608529326,15,0.629310310753297,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.246958519322608,4,1,1,"2) # of groups=4",4
"040004",-0.282074030137979,8,0.440726646120371,8,1.43345080863002,11,0.116683514638618,15,-0.183025306018946,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.353970089912953,5,2,1,"3) # of groups=5",4
"040007",-0.178114291284347,8,0.516677148029952,6,0.377823931097276,10,-0.652438577272688,15,0.0772292894671211,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.023336121061497,5,2,1,"3) # of groups=5",3
"040010",0.244998074734154,8,0.363968559136706,7,0.595929001594452,8,0.345859101992739,15,0.784551043417705,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.435312167450896,5,2,1,"3) # of groups=5",5
"040011",0.51590665186742,4,NA,0,0.942940382158171,5,0.269078469029797,15,-0.850823575377442,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.356467668752426,4,1,1,"2) # of groups=4",4
"040014",-0.842973306208886,7,-0.15224043822405,8,-0.396065554290661,10,-0.750864109568849,15,-0.0905883905912013,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.482142156695282,5,2,1,"3) # of groups=5",2
"040016",-0.00820568818145009,7,-0.357759952818084,7,-0.558999189968656,9,0.0132286782381768,15,-1.1118071226489,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.333998808318471,5,2,1,"3) # of groups=5",2
"040017",-1.99261367941338,5,0.216671561894601,3,0.256999375413662,9,-0.654219011999289,15,-0.447811306696133,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.531832942706505,5,2,1,"3) # of groups=5",2
"040018",NA,0,NA,0,NA,0,NA,0,1.19980757560766,4,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,1.19980757560766,1,0,0,"",NA
"040019",-1.32225027508597,2,0.135096052542295,1,1.01588053020535,3,-1.26734128574939,5,0.771287146249475,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.22394083762936,3,0,0,"",NA
"040020",-1.85105630612948,8,-2.27211816681054,6,-1.36103996233026,10,-0.0728975927930447,15,0.845652803448514,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.12108630976011,5,2,1,"3) # of groups=5",1
"040022",-1.05878422336241,7,0.0712224464119333,7,0.889504297733573,7,-0.261262979668521,15,0.0604040014667942,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0718020207787782,5,2,1,"3) # of groups=5",3
"040026",-0.509064345917901,8,0.625870535612373,7,0.08647657666779,11,-0.216872006342948,15,-0.445322550585433,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0564283388660028,5,2,1,"3) # of groups=5",3
"040027",-1.62083944827403,8,-0.223889222944933,7,-0.744681430833453,11,0.245477445759158,15,-0.990305359859815,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.634501827567695,5,2,1,"3) # of groups=5",2
"040029",-0.518359914744749,7,-1.06891142731028,7,-0.116684355392659,9,0.225297989881526,15,-0.179013016079891,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.346786257594143,5,2,1,"3) # of groups=5",2
"040036",-1.19901608217221,8,0.296079715631705,7,-0.425080096333631,9,-1.77883586281405,15,-0.940679757109687,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.796389082504563,5,2,1,"3) # of groups=5",1
"040039",-0.538292579977246,6,-0.9247019752859,3,-0.640257159105283,8,-0.343371486090215,15,-0.21518621038209,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.564079449346752,5,2,1,"3) # of groups=5",2
"040041",0.0918827042798361,6,1.0903335896985,4,1.17920485638853,8,-0.519329925050995,15,-1.00739088245741,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.284373163674602,5,2,1,"3) # of groups=5",4
"040050",-0.75074985350022,3,0.739736744859496,2,-0.936551179980455,5,-1.21748156198864,5,-0.445971451200815,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.529826661278258,4,1,1,"2) # of groups=4",2
"040051",1.49806624443077,4,0.158718617139361,2,-1.90236183740189,5,-0.247310632475446,15,-2.57847606842883,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.417852402039045,4,1,1,"2) # of groups=4",2
"040055",0.117727706060923,8,-0.666512821401769,6,-0.597700509547933,10,-0.73720012796202,15,-0.245324163263666,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.443849765218816,5,2,1,"3) # of groups=5",2
"040062",-0.313292645905228,8,0.574670338403382,7,0.00877340703767635,11,-0.234603787990558,15,0.0486062229772765,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0136531552972331,5,2,1,"3) # of groups=5",3
"040067",-2.07076817148946,3,0.135096052542295,1,0.0187591984344505,5,0.634293782515733,5,-1.27942334471631,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.435707011725293,4,1,1,"2) # of groups=4",2
"040069",0.382395594829218,3,0.196797124152676,1,-0.523176557929661,4,-2.40274115332513,5,-0.0259728984632919,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.519396246115632,4,1,1,"2) # of groups=4",2
"040071",-1.19608269580436,7,-1.33462508813908,7,-0.337892087408519,10,-0.559097095759357,15,0.00240733486723449,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.753804452580421,5,2,1,"3) # of groups=5",1
"040072",-0.00357404014439282,3,0.135096052542295,1,0.124250805761154,5,0.476285982456944,5,0.630254529045308,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.236683479620957,4,1,1,"2) # of groups=4",3
