"State","Condition","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
AZ,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,90,"25, 26",07/01/2024,06/30/2025
CA,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,72,,10/01/2024,03/31/2025
CA,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",181,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18a_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (High)",198,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18a_LOW_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Low)",152,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18a_MEDIUM_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Moderate)",164,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18a_VERY_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Very High)",209,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",176,"25, 26",07/01/2024,06/30/2025
CA,Emergency Department,OP_18b_HIGH_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (High)",193,"25, 26",07/01/2024,06/30/2025
CA,Emergency Department,OP_18b_LOW_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Low)",145,"25, 26",07/01/2024,06/30/2025
CA,Emergency Department,OP_18b_MEDIUM_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Moderate)",160,"25, 26",07/01/2024,06/30/2025
CA,Emergency Department,OP_18b_VERY_HIGH_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Very High)",204,"25, 26",07/01/2024,06/30/2025
CA,Emergency Department,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,267,25,07/01/2024,06/30/2025
CA,Emergency Department,OP_18c_HIGH_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (High),298,25,07/01/2024,06/30/2025
CA,Emergency Department,OP_18c_LOW_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (Low),233,25,07/01/2024,06/30/2025
CA,Emergency Department,OP_18c_MEDIUM_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (Moderate),243,25,07/01/2024,06/30/2025
CA,Emergency Department,OP_18c_VERY_HIGH_MIN,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better (Very High),296,25,07/01/2024,06/30/2025
CA,Emergency Department,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,407,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18d_HIGH_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (High),422,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18d_LOW_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (Low),394,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18d_MEDIUM_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (Moderate),423,,07/01/2024,06/30/2025
CA,Emergency Department,OP_18d_VERY_HIGH_MIN,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better (Very High),408,,07/01/2024,06/30/2025
CA,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,2,"25, 26",01/01/2024,12/31/2024
CA,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,74,25,07/01/2024,06/30/2025
CA,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,93,"25, 26",01/01/2024,12/31/2024
CA,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,80,,01/01/2024,12/31/2024
CA,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,13,,01/01/2024,12/31/2024
CA,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,69,"25, 26",07/01/2024,06/30/2025
CA,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,77,"25, 26",07/01/2024,06/30/2025
CA,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,89,"25, 26",07/01/2024,06/30/2025
CA,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,83,"25, 26",07/01/2024,06/30/2025
CA,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,94,"25, 26",07/01/2024,06/30/2025
CO,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,91,,10/01/2024,03/31/2025
CO,Emergency Department,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",139,,07/01/2024,06/30/2025
CO,Emergency Department,OP_18a_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (High)",155,,07/01/2024,06/30/2025
CO,Emergency Department,OP_18a_LOW_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Low)",129,,07/01/2024,06/30/2025
CO,Emergency Department,OP_18a_MEDIUM_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Moderate)",155,,07/01/2024,06/30/2025
CO,Emergency Department,OP_18a_VERY_HIGH_MIN,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better (Very High)",157,,07/01/2024,06/30/2025
CO,Emergency Department,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",134,"25, 26",07/01/2024,06/30/2025
CO,Emergency Department,OP_18b_HIGH_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (High)",148,"25, 26",07/01/2024,06/30/2025
CO,Emergency Department,OP_18b_LOW_MIN,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better (Low)",124,"25, 26",07/01/2024,06/30/2025
