"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
230066,MSPB-1,0.925870,,01/01/2019,12/31/2019
230069,MSPB-1,0.908372,,01/01/2019,12/31/2019
230070,MSPB-1,1.025972,,01/01/2019,12/31/2019
230071,MSPB-1,1.138538,,01/01/2019,12/31/2019
230072,MSPB-1,0.865242,,01/01/2019,12/31/2019
230075,MSPB-1,0.950687,,01/01/2019,12/31/2019
230077,MSPB-1,0.987697,,01/01/2019,12/31/2019
230078,MSPB-1,N/A,1,01/01/2019,12/31/2019
230080,MSPB-1,0.950041,,01/01/2019,12/31/2019
230081,MSPB-1,0.881220,,01/01/2019,12/31/2019
230085,MSPB-1,0.964763,,01/01/2019,12/31/2019
230089,MSPB-1,0.933097,,01/01/2019,12/31/2019
230092,MSPB-1,0.941410,,01/01/2019,12/31/2019
230093,MSPB-1,0.902075,,01/01/2019,12/31/2019
230095,MSPB-1,0.963387,,01/01/2019,12/31/2019
230096,MSPB-1,0.954655,,01/01/2019,12/31/2019
230097,MSPB-1,0.924202,,01/01/2019,12/31/2019
230099,MSPB-1,0.970118,,01/01/2019,12/31/2019
230100,MSPB-1,0.895306,,01/01/2019,12/31/2019
230104,MSPB-1,1.013043,,01/01/2019,12/31/2019
230105,MSPB-1,0.949691,,01/01/2019,12/31/2019
230108,MSPB-1,0.976532,,01/01/2019,12/31/2019
230110,MSPB-1,0.849097,,01/01/2019,12/31/2019
230117,MSPB-1,0.930081,,01/01/2019,12/31/2019
230118,MSPB-1,0.875445,,01/01/2019,12/31/2019
230121,MSPB-1,0.929421,,01/01/2019,12/31/2019
230130,MSPB-1,1.016232,,01/01/2019,12/31/2019
230132,MSPB-1,0.957653,,01/01/2019,12/31/2019
230133,MSPB-1,0.911476,,01/01/2019,12/31/2019
230141,MSPB-1,0.972733,,01/01/2019,12/31/2019
230142,MSPB-1,0.995674,,01/01/2019,12/31/2019
230144,MSPB-1,0.989178,,01/01/2019,12/31/2019
230146,MSPB-1,0.997803,,01/01/2019,12/31/2019
230151,MSPB-1,1.020195,,01/01/2019,12/31/2019
230156,MSPB-1,0.944226,,01/01/2019,12/31/2019
230165,MSPB-1,0.999112,,01/01/2019,12/31/2019
230167,MSPB-1,0.955097,,01/01/2019,12/31/2019
230174,MSPB-1,0.937162,,01/01/2019,12/31/2019
230176,MSPB-1,1.005049,,01/01/2019,12/31/2019
230180,MSPB-1,0.899150,,01/01/2019,12/31/2019
230193,MSPB-1,0.985545,,01/01/2019,12/31/2019
230195,MSPB-1,1.014231,,01/01/2019,12/31/2019
230197,MSPB-1,0.975439,,01/01/2019,12/31/2019
230207,MSPB-1,1.021502,,01/01/2019,12/31/2019
230208,MSPB-1,0.959613,,01/01/2019,12/31/2019
230216,MSPB-1,0.949974,,01/01/2019,12/31/2019
230217,MSPB-1,0.863681,,01/01/2019,12/31/2019
230222,MSPB-1,0.962086,,01/01/2019,12/31/2019
230227,MSPB-1,0.965196,,01/01/2019,12/31/2019
230230,MSPB-1,0.979463,,01/01/2019,12/31/2019
230236,MSPB-1,0.927010,,01/01/2019,12/31/2019
230239,MSPB-1,0.854671,,01/01/2019,12/31/2019
230241,MSPB-1,0.882179,,01/01/2019,12/31/2019
230244,MSPB-1,0.978897,,01/01/2019,12/31/2019
230254,MSPB-1,1.007522,,01/01/2019,12/31/2019
230259,MSPB-1,0.859030,,01/01/2019,12/31/2019
230264,MSPB-1,0.897992,,01/01/2019,12/31/2019
230269,MSPB-1,0.987593,,01/01/2019,12/31/2019
230270,MSPB-1,1.028016,,01/01/2019,12/31/2019
230273,MSPB-1,1.062101,,01/01/2019,12/31/2019
230275,MSPB-1,1.107589,,01/01/2019,12/31/2019
230277,MSPB-1,1.002858,,01/01/2019,12/31/2019
230279,MSPB-1,0.868180,,01/01/2019,12/31/2019
230297,MSPB-1,0.973261,,01/01/2019,12/31/2019
230301,MSPB-1,1.113748,,01/01/2019,12/31/2019
230302,MSPB-1,0.945369,,01/01/2019,12/31/2019
230303,MSPB-1,0.813638,,01/01/2019,12/31/2019
240001,MSPB-1,0.950558,,01/01/2019,12/31/2019
240002,MSPB-1,0.993264,,01/01/2019,12/31/2019
240004,MSPB-1,0.969424,,01/01/2019,12/31/2019
240006,MSPB-1,0.873714,,01/01/2019,12/31/2019
240010,MSPB-1,0.961094,,01/01/2019,12/31/2019
240014,MSPB-1,0.839514,,01/01/2019,12/31/2019
240018,MSPB-1,0.900103,,01/01/2019,12/31/2019
240019,MSPB-1,0.961946,,01/01/2019,12/31/2019
240020,MSPB-1,0.852444,,01/01/2019,12/31/2019
240022,MSPB-1,0.858282,,01/01/2019,12/31/2019
240030,MSPB-1,0.925810,,01/01/2019,12/31/2019
240036,MSPB-1,0.945182,,01/01/2019,12/31/2019
240038,MSPB-1,0.955528,,01/01/2019,12/31/2019
240040,MSPB-1,0.976489,,01/01/2019,12/31/2019
240043,MSPB-1,0.872674,,01/01/2019,12/31/2019
240044,MSPB-1,0.897598,,01/01/2019,12/31/2019
240047,MSPB-1,0.984594,,01/01/2019,12/31/2019
240050,MSPB-1,0.919750,,01/01/2019,12/31/2019
240052,MSPB-1,0.904308,,01/01/2019,12/31/2019
240053,MSPB-1,0.926547,,01/01/2019,12/31/2019
240056,MSPB-1,0.935260,,01/01/2019,12/31/2019
240057,MSPB-1,0.953959,,01/01/2019,12/31/2019
240059,MSPB-1,0.810497,,01/01/2019,12/31/2019
240063,MSPB-1,0.976162,,01/01/2019,12/31/2019
240064,MSPB-1,0.883394,,01/01/2019,12/31/2019
240066,MSPB-1,0.900134,,01/01/2019,12/31/2019
240069,MSPB-1,0.885506,,01/01/2019,12/31/2019
240071,MSPB-1,0.862192,,01/01/2019,12/31/2019
240075,MSPB-1,0.834639,,01/01/2019,12/31/2019
240076,MSPB-1,0.832461,,01/01/2019,12/31/2019
240078,MSPB-1,0.953102,,01/01/2019,12/31/2019
240080,MSPB-1,0.981977,,01/01/2019,12/31/2019
240084,MSPB-1,0.840090,,01/01/2019,12/31/2019
240088,MSPB-1,0.871204,,01/01/2019,12/31/2019
240093,MSPB-1,0.951814,,01/01/2019,12/31/2019
240100,MSPB-1,0.913599,,01/01/2019,12/31/2019
240101,MSPB-1,0.837690,,01/01/2019,12/31/2019
240104,MSPB-1,0.925009,,01/01/2019,12/31/2019
240106,MSPB-1,0.972579,,01/01/2019,12/31/2019
240115,MSPB-1,0.908697,,01/01/2019,12/31/2019
240141,MSPB-1,0.910973,,01/01/2019,12/31/2019
240166,MSPB-1,0.825690,,01/01/2019,12/31/2019
240187,MSPB-1,0.880455,,01/01/2019,12/31/2019
240206,MSPB-1,N/A,1,01/01/2019,12/31/2019
240207,MSPB-1,0.908041,,01/01/2019,12/31/2019
240210,MSPB-1,0.933948,,01/01/2019,12/31/2019
240213,MSPB-1,0.885130,,01/01/2019,12/31/2019
240214,MSPB-1,0.835769,,01/01/2019,12/31/2019
250001,MSPB-1,1.013965,,01/01/2019,12/31/2019
250002,MSPB-1,0.929340,,01/01/2019,12/31/2019
250004,MSPB-1,1.008351,,01/01/2019,12/31/2019
250006,MSPB-1,0.970995,,01/01/2019,12/31/2019
250007,MSPB-1,1.013976,,01/01/2019,12/31/2019
250009,MSPB-1,0.981175,,01/01/2019,12/31/2019
250012,MSPB-1,0.990160,,01/01/2019,12/31/2019
250017,MSPB-1,1.210525,,01/01/2019,12/31/2019
250018,MSPB-1,N/A,1,01/01/2019,12/31/2019
250019,MSPB-1,1.121298,,01/01/2019,12/31/2019
250020,MSPB-1,1.036119,,01/01/2019,12/31/2019
250025,MSPB-1,1.016167,,01/01/2019,12/31/2019
250027,MSPB-1,0.956337,,01/01/2019,12/31/2019
250031,MSPB-1,1.112897,,01/01/2019,12/31/2019
250034,MSPB-1,0.956913,,01/01/2019,12/31/2019
250036,MSPB-1,0.955805,,01/01/2019,12/31/2019
250038,MSPB-1,0.904833,,01/01/2019,12/31/2019
250040,MSPB-1,1.009104,,01/01/2019,12/31/2019
250042,MSPB-1,0.978803,,01/01/2019,12/31/2019
250043,MSPB-1,0.974524,,01/01/2019,12/31/2019
250044,MSPB-1,0.893634,,01/01/2019,12/31/2019
250048,MSPB-1,0.994899,,01/01/2019,12/31/2019
250049,MSPB-1,0.897607,,01/01/2019,12/31/2019
250050,MSPB-1,0.993125,,01/01/2019,12/31/2019
250057,MSPB-1,1.013285,,01/01/2019,12/31/2019
250058,MSPB-1,0.946476,,01/01/2019,12/31/2019
250060,MSPB-1,1.213579,,01/01/2019,12/31/2019
250061,MSPB-1,0.854372,,01/01/2019,12/31/2019
250067,MSPB-1,0.934616,,01/01/2019,12/31/2019
250069,MSPB-1,1.231000,,01/01/2019,12/31/2019
250072,MSPB-1,1.047044,,01/01/2019,12/31/2019
250077,MSPB-1,0.942915,,01/01/2019,12/31/2019
250078,MSPB-1,1.000984,,01/01/2019,12/31/2019
250082,MSPB-1,1.004634,,01/01/2019,12/31/2019
250084,MSPB-1,1.200981,,01/01/2019,12/31/2019
250085,MSPB-1,0.847087,,01/01/2019,12/31/2019
250093,MSPB-1,0.981414,,01/01/2019,12/31/2019
250094,MSPB-1,1.000036,,01/01/2019,12/31/2019
250095,MSPB-1,0.972462,,01/01/2019,12/31/2019
250096,MSPB-1,1.025305,,01/01/2019,12/31/2019
250097,MSPB-1,1.016277,,01/01/2019,12/31/2019
250099,MSPB-1,1.036832,,01/01/2019,12/31/2019
250100,MSPB-1,0.971206,,01/01/2019,12/31/2019
250102,MSPB-1,1.059735,,01/01/2019,12/31/2019
250104,MSPB-1,1.057710,,01/01/2019,12/31/2019
250117,MSPB-1,0.932037,,01/01/2019,12/31/2019
250123,MSPB-1,0.983683,,01/01/2019,12/31/2019
250124,MSPB-1,0.971749,,01/01/2019,12/31/2019
250127,MSPB-1,N/A,1,01/01/2019,12/31/2019
250128,MSPB-1,1.053657,,01/01/2019,12/31/2019
250134,MSPB-1,0.506202,,01/01/2019,12/31/2019
250136,MSPB-1,N/A,1,01/01/2019,12/31/2019
250138,MSPB-1,0.994156,,01/01/2019,12/31/2019
250141,MSPB-1,0.966858,,01/01/2019,12/31/2019
250151,MSPB-1,0.822107,,01/01/2019,12/31/2019
250162,MSPB-1,0.984591,,01/01/2019,12/31/2019
250167,MSPB-1,0.926668,,01/01/2019,12/31/2019
250168,MSPB-1,1.115784,,01/01/2019,12/31/2019
260001,MSPB-1,1.018426,,01/01/2019,12/31/2019
260004,MSPB-1,0.981124,,01/01/2019,12/31/2019
260005,MSPB-1,1.054698,,01/01/2019,12/31/2019
260006,MSPB-1,0.960404,,01/01/2019,12/31/2019
260009,MSPB-1,0.885775,,01/01/2019,12/31/2019
260011,MSPB-1,0.949554,,01/01/2019,12/31/2019
260017,MSPB-1,1.022518,,01/01/2019,12/31/2019
260020,MSPB-1,1.004161,,01/01/2019,12/31/2019
260022,MSPB-1,0.939700,,01/01/2019,12/31/2019
260023,MSPB-1,0.983785,,01/01/2019,12/31/2019
260024,MSPB-1,0.950198,,01/01/2019,12/31/2019
260025,MSPB-1,0.997511,,01/01/2019,12/31/2019
260027,MSPB-1,1.028542,,01/01/2019,12/31/2019
260032,MSPB-1,1.009307,,01/01/2019,12/31/2019
260034,MSPB-1,0.947828,,01/01/2019,12/31/2019
260040,MSPB-1,0.961362,,01/01/2019,12/31/2019
260047,MSPB-1,0.949436,,01/01/2019,12/31/2019
260048,MSPB-1,0.947025,,01/01/2019,12/31/2019
260050,MSPB-1,0.987085,,01/01/2019,12/31/2019
260052,MSPB-1,0.929703,,01/01/2019,12/31/2019
260057,MSPB-1,1.087784,,01/01/2019,12/31/2019
260059,MSPB-1,0.914094,,01/01/2019,12/31/2019
260061,MSPB-1,0.968287,,01/01/2019,12/31/2019
260062,MSPB-1,0.987460,,01/01/2019,12/31/2019
260064,MSPB-1,0.895859,,01/01/2019,12/31/2019
260065,MSPB-1,0.975450,,01/01/2019,12/31/2019
260068,MSPB-1,0.967877,,01/01/2019,12/31/2019
260070,MSPB-1,1.027275,,01/01/2019,12/31/2019
260074,MSPB-1,0.924221,,01/01/2019,12/31/2019
260077,MSPB-1,0.958425,,01/01/2019,12/31/2019
260078,MSPB-1,0.915444,,01/01/2019,12/31/2019
260081,MSPB-1,0.950905,,01/01/2019,12/31/2019
260085,MSPB-1,1.010635,,01/01/2019,12/31/2019
260091,MSPB-1,0.995251,,01/01/2019,12/31/2019
260094,MSPB-1,0.934150,,01/01/2019,12/31/2019
260095,MSPB-1,1.017418,,01/01/2019,12/31/2019
260096,MSPB-1,1.011869,,01/01/2019,12/31/2019
260097,MSPB-1,0.921552,,01/01/2019,12/31/2019
260102,MSPB-1,0.843372,,01/01/2019,12/31/2019
260104,MSPB-1,1.006340,,01/01/2019,12/31/2019
260105,MSPB-1,1.064610,,01/01/2019,12/31/2019
260108,MSPB-1,0.981534,,01/01/2019,12/31/2019
260110,MSPB-1,1.009255,,01/01/2019,12/31/2019
260113,MSPB-1,0.933327,,01/01/2019,12/31/2019
260119,MSPB-1,0.994538,,01/01/2019,12/31/2019
260137,MSPB-1,1.016597,,01/01/2019,12/31/2019
260138,MSPB-1,1.014026,,01/01/2019,12/31/2019
260141,MSPB-1,1.034824,,01/01/2019,12/31/2019
260142,MSPB-1,0.898229,,01/01/2019,12/31/2019
260160,MSPB-1,0.905126,,01/01/2019,12/31/2019
260162,MSPB-1,0.857016,,01/01/2019,12/31/2019
260163,MSPB-1,0.930622,,01/01/2019,12/31/2019
260175,MSPB-1,0.902227,,01/01/2019,12/31/2019
260176,MSPB-1,0.930043,,01/01/2019,12/31/2019
260177,MSPB-1,1.029038,,01/01/2019,12/31/2019
260179,MSPB-1,0.949428,,01/01/2019,12/31/2019
260180,MSPB-1,0.994109,,01/01/2019,12/31/2019
260183,MSPB-1,0.970458,,01/01/2019,12/31/2019
260186,MSPB-1,0.910072,,01/01/2019,12/31/2019
260190,MSPB-1,0.948096,,01/01/2019,12/31/2019
260191,MSPB-1,0.983928,,01/01/2019,12/31/2019
260193,MSPB-1,0.919989,,01/01/2019,12/31/2019
260195,MSPB-1,0.892476,,01/01/2019,12/31/2019
260200,MSPB-1,1.024588,,01/01/2019,12/31/2019
260209,MSPB-1,N/A,1,01/01/2019,12/31/2019
260210,MSPB-1,1.020746,,01/01/2019,12/31/2019
260214,MSPB-1,0.890682,,01/01/2019,12/31/2019
260216,MSPB-1,0.961799,,01/01/2019,12/31/2019
260219,MSPB-1,0.967127,,01/01/2019,12/31/2019
270003,MSPB-1,0.854043,,01/01/2019,12/31/2019
270004,MSPB-1,0.968994,,01/01/2019,12/31/2019
270012,MSPB-1,1.003576,,01/01/2019,12/31/2019
270014,MSPB-1,0.897015,,01/01/2019,12/31/2019
270017,MSPB-1,0.936451,,01/01/2019,12/31/2019
270023,MSPB-1,0.935798,,01/01/2019,12/31/2019
270032,MSPB-1,0.741144,,01/01/2019,12/31/2019
270049,MSPB-1,0.953488,,01/01/2019,12/31/2019
270051,MSPB-1,0.981659,,01/01/2019,12/31/2019
270057,MSPB-1,0.923329,,01/01/2019,12/31/2019
270074,MSPB-1,0.682985,,01/01/2019,12/31/2019
270086,MSPB-1,0.853640,,01/01/2019,12/31/2019
270087,MSPB-1,0.926795,,01/01/2019,12/31/2019
280003,MSPB-1,1.006960,,01/01/2019,12/31/2019
280009,MSPB-1,1.028001,,01/01/2019,12/31/2019
280013,MSPB-1,1.010052,,01/01/2019,12/31/2019
280020,MSPB-1,0.986020,,01/01/2019,12/31/2019
280023,MSPB-1,0.984749,,01/01/2019,12/31/2019
280032,MSPB-1,0.990902,,01/01/2019,12/31/2019
280040,MSPB-1,1.019565,,01/01/2019,12/31/2019
280060,MSPB-1,0.997288,,01/01/2019,12/31/2019
280061,MSPB-1,1.009571,,01/01/2019,12/31/2019
280065,MSPB-1,0.995755,,01/01/2019,12/31/2019
280077,MSPB-1,0.998150,,01/01/2019,12/31/2019
280081,MSPB-1,1.037389,,01/01/2019,12/31/2019
280105,MSPB-1,0.845892,,01/01/2019,12/31/2019
280111,MSPB-1,1.004096,,01/01/2019,12/31/2019
280125,MSPB-1,1.000764,,01/01/2019,12/31/2019
280127,MSPB-1,0.865520,,01/01/2019,12/31/2019
280128,MSPB-1,0.963349,,01/01/2019,12/31/2019
280129,MSPB-1,0.836684,,01/01/2019,12/31/2019
280130,MSPB-1,0.982100,,01/01/2019,12/31/2019
280131,MSPB-1,0.863058,,01/01/2019,12/31/2019
280132,MSPB-1,0.923614,,01/01/2019,12/31/2019
280133,MSPB-1,0.865364,,01/01/2019,12/31/2019
280134,MSPB-1,1.044668,,01/01/2019,12/31/2019
290001,MSPB-1,0.985494,,01/01/2019,12/31/2019
290003,MSPB-1,1.136999,,01/01/2019,12/31/2019
290005,MSPB-1,1.114637,,01/01/2019,12/31/2019
290007,MSPB-1,1.108337,,01/01/2019,12/31/2019
290008,MSPB-1,0.966512,,01/01/2019,12/31/2019
290009,MSPB-1,0.897856,,01/01/2019,12/31/2019
290012,MSPB-1,1.177407,,01/01/2019,12/31/2019
290019,MSPB-1,0.962559,,01/01/2019,12/31/2019
290021,MSPB-1,1.106416,,01/01/2019,12/31/2019
290022,MSPB-1,1.073341,,01/01/2019,12/31/2019
290032,MSPB-1,0.945602,,01/01/2019,12/31/2019
290039,MSPB-1,1.059491,,01/01/2019,12/31/2019
290041,MSPB-1,1.097896,,01/01/2019,12/31/2019
290045,MSPB-1,1.040646,,01/01/2019,12/31/2019
290046,MSPB-1,1.114979,,01/01/2019,12/31/2019
290047,MSPB-1,1.044779,,01/01/2019,12/31/2019
290049,MSPB-1,0.879408,,01/01/2019,12/31/2019
290053,MSPB-1,1.047157,,01/01/2019,12/31/2019
290054,MSPB-1,1.056677,,01/01/2019,12/31/2019
290056,MSPB-1,1.031437,,01/01/2019,12/31/2019
290057,MSPB-1,1.107971,,01/01/2019,12/31/2019
290058,MSPB-1,0.881655,,01/01/2019,12/31/2019
300001,MSPB-1,1.007044,,01/01/2019,12/31/2019
300003,MSPB-1,1.018179,,01/01/2019,12/31/2019
300005,MSPB-1,1.003465,,01/01/2019,12/31/2019
300011,MSPB-1,1.036373,,01/01/2019,12/31/2019
300012,MSPB-1,0.996588,,01/01/2019,12/31/2019
300014,MSPB-1,0.978402,,01/01/2019,12/31/2019
300017,MSPB-1,0.949147,,01/01/2019,12/31/2019
300018,MSPB-1,0.975008,,01/01/2019,12/31/2019
300019,MSPB-1,0.944999,,01/01/2019,12/31/2019
300020,MSPB-1,0.983115,,01/01/2019,12/31/2019
300023,MSPB-1,0.971581,,01/01/2019,12/31/2019
300029,MSPB-1,1.008148,,01/01/2019,12/31/2019
300034,MSPB-1,1.019030,,01/01/2019,12/31/2019
310001,MSPB-1,1.071745,,01/01/2019,12/31/2019
310002,MSPB-1,1.067380,,01/01/2019,12/31/2019
310003,MSPB-1,1.006265,,01/01/2019,12/31/2019
310005,MSPB-1,1.005090,,01/01/2019,12/31/2019
310006,MSPB-1,1.034513,,01/01/2019,12/31/2019
310008,MSPB-1,1.070792,,01/01/2019,12/31/2019
310009,MSPB-1,1.117214,,01/01/2019,12/31/2019
310010,MSPB-1,0.975710,,01/01/2019,12/31/2019
310011,MSPB-1,1.008846,,01/01/2019,12/31/2019
310012,MSPB-1,0.988364,,01/01/2019,12/31/2019
310014,MSPB-1,1.086546,,01/01/2019,12/31/2019
310015,MSPB-1,1.026111,,01/01/2019,12/31/2019
310016,MSPB-1,1.086785,,01/01/2019,12/31/2019
310017,MSPB-1,1.087193,,01/01/2019,12/31/2019
310019,MSPB-1,1.048671,,01/01/2019,12/31/2019
310021,MSPB-1,1.048307,,01/01/2019,12/31/2019
310022,MSPB-1,1.077707,,01/01/2019,12/31/2019
310024,MSPB-1,1.110746,,01/01/2019,12/31/2019
310025,MSPB-1,1.094241,,01/01/2019,12/31/2019
310027,MSPB-1,1.165214,,01/01/2019,12/31/2019
310028,MSPB-1,1.034688,,01/01/2019,12/31/2019
310029,MSPB-1,1.031124,,01/01/2019,12/31/2019
310031,MSPB-1,1.016296,,01/01/2019,12/31/2019
310032,MSPB-1,1.043089,,01/01/2019,12/31/2019
310034,MSPB-1,1.038246,,01/01/2019,12/31/2019
310038,MSPB-1,1.065690,,01/01/2019,12/31/2019
310039,MSPB-1,1.079566,,01/01/2019,12/31/2019
310040,MSPB-1,1.112297,,01/01/2019,12/31/2019
310041,MSPB-1,1.113238,,01/01/2019,12/31/2019
310044,MSPB-1,1.079114,,01/01/2019,12/31/2019
310045,MSPB-1,1.048856,,01/01/2019,12/31/2019
310047,MSPB-1,1.014604,,01/01/2019,12/31/2019
310048,MSPB-1,1.049280,,01/01/2019,12/31/2019
310050,MSPB-1,1.008950,,01/01/2019,12/31/2019
310051,MSPB-1,1.016854,,01/01/2019,12/31/2019
310052,MSPB-1,1.077502,,01/01/2019,12/31/2019
310054,MSPB-1,1.059234,,01/01/2019,12/31/2019
310057,MSPB-1,1.050790,,01/01/2019,12/31/2019
310058,MSPB-1,1.079200,,01/01/2019,12/31/2019
310060,MSPB-1,0.924082,,01/01/2019,12/31/2019
310061,MSPB-1,1.076546,,01/01/2019,12/31/2019
310064,MSPB-1,1.016177,,01/01/2019,12/31/2019
310069,MSPB-1,1.041679,,01/01/2019,12/31/2019
310070,MSPB-1,1.003630,,01/01/2019,12/31/2019
310073,MSPB-1,1.051178,,01/01/2019,12/31/2019
310074,MSPB-1,1.054768,,01/01/2019,12/31/2019
310075,MSPB-1,1.095765,,01/01/2019,12/31/2019
310076,MSPB-1,1.049748,,01/01/2019,12/31/2019
310083,MSPB-1,1.102302,,01/01/2019,12/31/2019
310084,MSPB-1,1.121305,,01/01/2019,12/31/2019
310086,MSPB-1,1.025090,,01/01/2019,12/31/2019
310091,MSPB-1,1.068705,,01/01/2019,12/31/2019
310092,MSPB-1,1.154566,,01/01/2019,12/31/2019
310096,MSPB-1,0.951942,,01/01/2019,12/31/2019
310108,MSPB-1,1.129781,,01/01/2019,12/31/2019
310110,MSPB-1,1.038439,,01/01/2019,12/31/2019
310111,MSPB-1,1.076473,,01/01/2019,12/31/2019
310112,MSPB-1,1.030574,,01/01/2019,12/31/2019
310113,MSPB-1,1.038070,,01/01/2019,12/31/2019
310115,MSPB-1,1.037080,,01/01/2019,12/31/2019
310118,MSPB-1,1.141689,,01/01/2019,12/31/2019
310119,MSPB-1,1.140807,,01/01/2019,12/31/2019
310130,MSPB-1,1.100828,,01/01/2019,12/31/2019
320001,MSPB-1,1.041627,,01/01/2019,12/31/2019
320002,MSPB-1,0.924909,,01/01/2019,12/31/2019
320003,MSPB-1,0.791777,,01/01/2019,12/31/2019
320004,MSPB-1,0.966055,,01/01/2019,12/31/2019
320005,MSPB-1,0.956748,,01/01/2019,12/31/2019
320006,MSPB-1,0.920624,,01/01/2019,12/31/2019
320009,MSPB-1,0.998259,,01/01/2019,12/31/2019
320011,MSPB-1,0.900159,,01/01/2019,12/31/2019
320016,MSPB-1,1.021352,,01/01/2019,12/31/2019
320017,MSPB-1,0.968227,,01/01/2019,12/31/2019
320018,MSPB-1,1.021031,,01/01/2019,12/31/2019
320021,MSPB-1,0.966147,,01/01/2019,12/31/2019
320022,MSPB-1,0.966478,,01/01/2019,12/31/2019
320030,MSPB-1,0.918979,,01/01/2019,12/31/2019
320033,MSPB-1,0.823861,,01/01/2019,12/31/2019
320038,MSPB-1,0.786714,,01/01/2019,12/31/2019
320058,MSPB-1,N/A,1,01/01/2019,12/31/2019
320059,MSPB-1,0.848536,,01/01/2019,12/31/2019
320060,MSPB-1,0.700100,,01/01/2019,12/31/2019
320061,MSPB-1,0.767098,,01/01/2019,12/31/2019
320062,MSPB-1,0.815220,,01/01/2019,12/31/2019
320063,MSPB-1,0.898776,,01/01/2019,12/31/2019
320065,MSPB-1,0.995941,,01/01/2019,12/31/2019
320067,MSPB-1,0.595312,,01/01/2019,12/31/2019
320070,MSPB-1,0.823863,,01/01/2019,12/31/2019
320074,MSPB-1,0.983075,,01/01/2019,12/31/2019
320084,MSPB-1,0.911552,,01/01/2019,12/31/2019
320085,MSPB-1,1.060802,,01/01/2019,12/31/2019
320086,MSPB-1,1.033887,,01/01/2019,12/31/2019
320089,MSPB-1,0.943176,,01/01/2019,12/31/2019
320090,MSPB-1,0.825258,,01/01/2019,12/31/2019
330004,MSPB-1,1.067575,,01/01/2019,12/31/2019
330005,MSPB-1,0.958166,,01/01/2019,12/31/2019
330006,MSPB-1,1.108975,,01/01/2019,12/31/2019
330008,MSPB-1,0.895919,,01/01/2019,12/31/2019
330009,MSPB-1,0.949576,,01/01/2019,12/31/2019
330011,MSPB-1,0.898506,,01/01/2019,12/31/2019
330013,MSPB-1,1.002999,,01/01/2019,12/31/2019
330014,MSPB-1,1.017688,,01/01/2019,12/31/2019
330019,MSPB-1,1.092278,,01/01/2019,12/31/2019
330023,MSPB-1,0.982432,,01/01/2019,12/31/2019
330024,MSPB-1,0.984012,,01/01/2019,12/31/2019
330027,MSPB-1,1.043004,,01/01/2019,12/31/2019
330028,MSPB-1,1.037180,,01/01/2019,12/31/2019
330030,MSPB-1,0.868980,,01/01/2019,12/31/2019
330033,MSPB-1,0.955587,,01/01/2019,12/31/2019
330043,MSPB-1,1.044598,,01/01/2019,12/31/2019
330044,MSPB-1,1.019430,,01/01/2019,12/31/2019
330045,MSPB-1,1.009926,,01/01/2019,12/31/2019
330046,MSPB-1,1.023833,,01/01/2019,12/31/2019
330047,MSPB-1,0.965963,,01/01/2019,12/31/2019
330049,MSPB-1,0.973492,,01/01/2019,12/31/2019
330055,MSPB-1,1.058046,,01/01/2019,12/31/2019
330056,MSPB-1,1.032054,,01/01/2019,12/31/2019
330057,MSPB-1,0.946444,,01/01/2019,12/31/2019
330058,MSPB-1,0.929251,,01/01/2019,12/31/2019
330059,MSPB-1,1.016094,,01/01/2019,12/31/2019
330065,MSPB-1,0.924184,,01/01/2019,12/31/2019
330073,MSPB-1,0.980271,,01/01/2019,12/31/2019
330074,MSPB-1,0.906709,,01/01/2019,12/31/2019
330078,MSPB-1,0.967818,,01/01/2019,12/31/2019
330079,MSPB-1,0.942321,,01/01/2019,12/31/2019
330080,MSPB-1,0.918921,,01/01/2019,12/31/2019
330084,MSPB-1,0.832141,,01/01/2019,12/31/2019
330085,MSPB-1,0.947821,,01/01/2019,12/31/2019
330086,MSPB-1,1.163059,,01/01/2019,12/31/2019
330090,MSPB-1,0.995410,,01/01/2019,12/31/2019
330094,MSPB-1,1.005690,,01/01/2019,12/31/2019
330096,MSPB-1,0.912429,,01/01/2019,12/31/2019
330100,MSPB-1,N/A,1,01/01/2019,12/31/2019
330101,MSPB-1,1.007888,,01/01/2019,12/31/2019
330102,MSPB-1,1.006497,,01/01/2019,12/31/2019
330103,MSPB-1,0.945618,,01/01/2019,12/31/2019
330104,MSPB-1,1.069186,,01/01/2019,12/31/2019
330106,MSPB-1,1.012809,,01/01/2019,12/31/2019
330107,MSPB-1,1.068703,,01/01/2019,12/31/2019
330111,MSPB-1,1.122563,,01/01/2019,12/31/2019
330115,MSPB-1,0.877907,,01/01/2019,12/31/2019
330119,MSPB-1,1.015127,,01/01/2019,12/31/2019
330125,MSPB-1,0.944625,,01/01/2019,12/31/2019
330126,MSPB-1,1.026272,,01/01/2019,12/31/2019
330127,MSPB-1,1.029586,,01/01/2019,12/31/2019
330128,MSPB-1,1.059206,,01/01/2019,12/31/2019
330135,MSPB-1,0.975504,,01/01/2019,12/31/2019
330136,MSPB-1,1.015605,,01/01/2019,12/31/2019
330140,MSPB-1,0.957261,,01/01/2019,12/31/2019
330141,MSPB-1,1.124435,,01/01/2019,12/31/2019
330144,MSPB-1,0.922900,,01/01/2019,12/31/2019
330151,MSPB-1,0.870576,,01/01/2019,12/31/2019
